address,times of input,sum of btc
1HBPjMAwN4EyNiLSD1ad3JiETyXVZDYk68,1,2.7
14HS5phV2raCdFpFGPFA4LjAHG7CfoGBMA,1,0.14
3LfxNdiPQnFpp5mhUxQbdsRG8k7mVUJbMS,1,1.99
1CTKM1jEriXvdzm8S7VfvFMzGAepYg3whc,1,0.02
15Y2DHTufaxR7ZMdhTHVWpQGrYJRcf9H6H,1,0.11
1KF4NgwECv6oCaf5UqNY8fpaYywPaauMZF,1,1.63
3Ay4ZqudQg4VRxgTdMT2dm58DrwQyLKFyL,1,0.01
3Jw4dGQz9aq6S2hMppxgAx73QrFno7yW6A,1,0.24
1HLKXT8GFzeNxRs5QZTZGUNnsbtBfPKM76,1,0.51
19ADr4h1dgyfjXHLn9yxZAPkMrM6gBY7MB,1,0.01
1GjPGSuahAZemJYvKFLtNWvHvjSJV8BwQQ,1,0.01
1A7cF8sg33SXaZuPXe1AGMAtJDWiT1rA9J,1,0.04
18ZbCZ9MZ4KbfHLafH3akzryeB9iQoqGMJ,1,0.05
1FvKncgXtJ5fpYqADukLSwG1dZqWqKh7Sx,1,0.08
198YSAzFBrpHXaNECPNBwv1UfGNX7X5fB5,1,0.76
1GEzYskrQ29mGC38YUcKWMtL8ZvD7nbq2p,1,0.09
1CwyqYuNSYPKtz6oapu579Bt6bNsEinxQh,2,0.06
1Lh8dVGMvxAPwqQh2ajo1zBhNABUDu9nCa,1,0.11
13mWETRNw6mSkppzmAf8cYqrB8bJkgovvd,1,0.2
3BMEXv1mdyvSGPicYDFbFsqeWE6weyXvy9,1,0.0
1MkuYkp4gdzoyD6rGWQqx3HJbAyPFZnPzz,1,27572.8
1FbFWWkU7rmTdC4UgpLhdTtmMcf3EAp5Ke,1,27976.15
363ZSU8fdt5PCimnzGhJ3Ly8j8XGwmZecZ,1,0.05
1BvYPCppaAwLLmksjcwfnLSW3zGVdahv7x,1,0.12
1A4TPdfFcTCjGnyLZiLLCbz9REZh86hCbQ,1,0.01
13rNd4RLqTP3mMku9ZxN2VLWwyVANfm9yP,1,0.08
1EM1YKoFTa6SDuqtiTmSg4rLucpRb4NQEY,1,0.0
1FtwEjTKqBiGhPqkT6gYLzaYWfuiHZpBRZ,1,0.02
1uq2cyihHdardzaTSBnPzPc71veB6kLgx,1,0.07
3BMEXHVfZLbDiqwwk6rPr96dHAjhgTdpz4,1,0.1
1MRLj43yw22orPyrpu6y1FNkPi1MyP3R9A,1,6.99
33H6hGfm4FiApBB9AnB96xPiWeWBnCiNV3,1,0.02
189ouunQSsgfZ8jTfaKSnTSHC1v2B8XqhK,1,0.1
35yDz89EyJ8bGRNi3rs5UL3sWQa4QDd11C,1,0.03
1Ej6dqPm6mvQ58my8DqBJMPkzkuC81G8A,1,0.02
1FvD5e6wSqBf83fchfoVf5GfLGheas3EDH,1,0.0
1Q5kYaWi5myZRwH9mwCY2ycyzh2Yfu7ueN,1,0.01
1NWsoKMriDLQUxVFwPjzdAZH1Ze8HZE3f3,1,0.0
1Q9VpdJZJzUUc4Psoo8Log7e9SxWFeUrC1,1,5.34
3BMEXsYMq94zTvxMZC3guD2p9VmAU6Wwp9,1,0.0
3261VfCN94zCXEx6FnEDAzNRht8DVK3Baz,1,0.04
3JvEkkF1ii17SXZrn4YouSkedibRf5SsXs,1,0.0
3KXxscf4GJxSMmCXcCHrVSxKRhPNWUkbjx,1,0.03
3DyBfzzvdEVT4QUT2d3boDCmvxmsUYRKNt,1,1.99
1NEQCiwjwv9ZVdQYWqNW1uhb5LBxF5Kq6S,1,0.02
1LQFg6gY9LNb32wa25puMwPAxu8CgFbCLZ,1,0.02
1NFs9i3CzPs6MPY1BQm8MGHBfENWx8cC1g,1,0.22
3FDsi7GbaSxqFtVjVhzUQam9PUdKMDBndz,1,1.0
3MhKhNemd7bvhvcn8dSWbFe1CbbFVMPXL6,1,0.49
12P2xJt5a5hb1hoqLHVVtDwkx1jGRNELtX,1,0.12
357r88gytzjurymqhCf4D5V18kPv2TJzgN,1,0.01
3PBZuBbvowQtzgPJ67yxSnKXVBePzwDg45,1,0.0
13sneJRbYXfXQgZqmD6E3z3jNyPPG2eoej,1,1.99
387cLezXMHfbjxk4LpYSG27cUTAbJZsAPr,1,0.1
1Kz85wFWUia5ru7TFMpf3A8tfbZ6zNkyTj,1,0.01
1PseySSdjxuJoPywsUSTmkT2gxiHQh7j37,1,0.0
19AV477RJwjTCTX9H8vosJa6Mou2VVCh5t,1,2.36
3HPgUm5jQrMvAkY8fGVdBT2fT3RPtUwe1F,1,0.0
3HCqY9B1RVUZNDcxzYeJMxDCbiv3qsKuKR,1,0.0
18TMoXLKN9hvHTyoCaMvkygjYxwyn4K3yD,1,0.0
3CD1MStoEZxQi9HbmsWPCMZsSVRps49Tdh,1,0.36
3BSH391yZngoo7Nbcj9X5SfBQkLw1yWkgd,1,4.8
12KULzw15n656eBgcKdceRsE2pdpu16E7A,1,0.1
3DSe5nB2hJvNdwHm2zbEsLsKdeYNGRPaJK,1,3.77
1KFFcUut1Hct3ZGgYu6rg9a99WFac4i1AN,1,0.03
3BtufTSeA9aFibLpgjVSravex7mcyeiXAC,1,0.01
3BMEXuUe8vmDUWaawgjR67aC9Y1PMtNSqW,1,0.99
3GbNLZtk9rZPo4RnaL9k1CLCxqk6XXVYLr,1,0.07
115B1qkX5e6M7jhxfiWHRs6e1Zgm59zJau,1,28723.74
3PN17SLJFa4YGVVLeRp9zYFvFraKMpwXMD,1,0.47
1F5viJ9YRPCEGFye2tZy3CUzxQXsGAGSiJ,1,0.0
3748WTK5reJYjabRuvhVd7Lg53vYjz8GQW,1,0.01
3P93XwAuH1g65ti5YdzNKgCNawJ5F4BKAX,1,20.0
3GqCut78EqJK8fW5jqS8Gze1nBgExu8pqT,1,0.04
1LV93dVuuhFrLek5o72DhufBJNSxkyHpkS,2,0.79
15D65XKSPuwjLuTgayUVTySp5V2rb5sVeu,1,0.0
12fxyVg1A45QjYyJ8w6XFFoiqsj4aSJCxJ,1,0.49
1GvJ7svMEFDhKE4XpiK8hBwscnY93TrD7y,1,0.14
3PJpthb6YFtKRcQZoj54CiaaLMw6dUaSmQ,1,0.0
19ZUVgHCgPZFwe87Gz2Q9reMBLtHcTZNAn,1,2.56
14Kx2rpSd4hDxRZooJCBrcdtf7m2dALBoe,1,0.01
1CHF2DbH2WdFY4zPDheD6PKS8vCkH9SaTv,1,0.16
3DbnAKhwwycHwcwD6g1PtFWSRK98nzQQSS,1,0.2
32XdXr6hZ8nEVqNUc8mU4a69etNUHmXaCJ,1,0.19
1MfXoUrCFMGXR7DkjwtSi4oAUv2ZjmiknB,1,0.0
3MjGeCHEeChsWRLfk81ZFjBGtmFRFhuE53,1,1.99
3LXHtuiSTbTLGBVgGbVSjFsnfj29gc9KEk,1,0.01
1NoTMELxXmx6iURUYGWqswQXXJeA2Z3TyT,1,0.01
1Hwg9c5c8s2eTgoBYw7UqQVddZMixBDNkJ,1,0.16
3A8f4fcci4KuQToD5HkMKARvWnNUSF3wgp,1,0.03
3GmkSCuJoMifDvrRuDWsnueUmnFkiQ95cP,1,0.0
3KqZJmNaEEoyjo7rztsA1fMLi91tpFeBKG,1,0.08
1rdRNoaXcShF1TxyY4cGZiFYowtfbUJnd,1,0.0
3GaAMvNZcN2sBLSqyGw5VyPU1j8Cv264qo,1,0.03
1Jyrh4Wh4ianxHb8sA8zPtqwToztNPd35C,1,0.12
18jAmSjHue5YFgpmt8sFT7EGiektreusdp,1,0.03
18DtCNCRttfzuGGccwqFkApQPBSFs12emK,1,1.39
32MTLktDjuCkmyucX1YUERxk6JukuKrNvr,1,0.12
1GfaTHkts4o2eTNKRHWS6JAA7gd5ywTg8n,1,0.0
1DTNQpXY8Qy79jUaHpbBgwzHBNEUYfM8s6,1,0.09
1MzAo7FnFzVgG94RTFnLGvR9gNmc4v4MVf,1,0.01
3EaZudVgprRMtnS2owRZ3CqVokxj6cEZst,1,0.13
3MUeB2wnGJZ2m5WkouwHs5UNsNY5MRjjzp,1,0.11
1Dq4tG3k9QaesjRFxG9L393ogLU8QVdDNa,1,0.01
1JjssVzQpdsDe8Zd3ZPib6Ka4aabVzaeh6,1,0.01
3BMEXsa5GcGa3TVQ7WRSsBBYz2ic6vWFG8,1,1.0
36KiF7v2UGRX3GQSmWWPnXsDzc7miw8mEx,1,0.14
3DaWK3W4pQkc9ve6WwL13JmTJbrRX2HGSC,1,1.58
3DYB25xN4sLa8g79xXyhTDwwXY3dRKJrak,1,0.28
1AfcbZFHYdvEWbSeizscTgBC3pfw2MYqAu,1,1.0
3582W4WH98r6sWNNHgT4d3iqVYgk37KJmc,1,0.01
12QPU41Vbgvndjgc5EJf5RH4wq4U88NCoc,1,0.01
1EqdqWfCByhWRmAZsVtYcs6H9GzRpJbaaZ,1,0.01
1PxWwHF3j8Vzt8kPPmzVEjVGRRn2KrtgnH,1,0.01
1EcK7gLUYztzfYKg7VWKGhLGhCdih1pZFV,1,3.2
3NrnfusgDhJ4DsB7v2Jh9ykJB7JSnAsfyR,1,0.01
1BpqR5fLDmMXSYdLvFxQhKfhy1rF9vGQ8Y,1,0.1
13yd19HZazqDjeqSLkeA5mUrz8PVbu748G,1,0.01
1MRNnrvrnjN4ZgZwUuwbKz7LmFQvLyhtYk,1,0.0
1NWscqPMbW566thrBvsYAwpLTC4rYkvS3A,1,1.38
1F6NUGiYd8eNLpBfGn3sGJNNG2TVHKtxDf,1,0.02
1DdM1GrAPPVs54jifHF8kUpgPbNpp5hGpm,1,0.12
1NDBr98q1KEhZR5NwzjHnVpT9WErueWSii,1,0.24
1BNDinWHNZQ1F48DyynoFLNSam2H2MsfFk,1,0.01
19sQ3WxsuZsZBxRHWmgXahfjvQpwGRkdTU,1,0.03
1GSPCBanBzPaqAdCYQCSniX3GYJGzDZQeq,1,0.02
1PGBgHodw8xTximibP587jVPEfupoi5fYC,1,0.01
1PdjXgmU6zD59QcL2DZDrcxSKKPwJqrBQp,1,0.22
1E9YwddfYXiJ7SkVWNMWf81WD2uBKhQqf1,1,0.3
1E7PVTBB8YNLRXCRUTowtGB6QpMnrggMb9,1,0.18
13UDCfhFvUfzbWpu7h8V4TXHD9ECarGQu5,1,0.09
1Lsv5UbaxjDDKNbsqoARf6Pxh1K9RfE1V8,1,0.0
1N6Fyq3i9fqQKKBaUGzexEqDJDv88hEXXh,1,0.0
14PwP8WV3K72rKuMQBDsbAizNhTT4aJa9G,1,0.02
1HZfJwypbL8P2exSRGbuZBEu7oypV5oHoJ,1,0.01
1PQgs8qx2TceuEsuZ4odJA7LeSEeRYw87e,1,0.02
13qdZyBaeU6wWak8AKH8Kxhe1cVqx2qjhf,1,0.0
1wX5NMycxsjBuAeTTyZ1rpfwrBEsrkWRZ,1,0.08
3BMEXAeTpzFqhJAoJjC59SHucE7DzP4AD2,1,0.01
3Et4AkicBdaoKXksjxEkv4iMu2ZXXbK5sR,1,0.33
1FgaD8u9u2t5uPQzdfrpeDCadPvY2MTpxN,1,0.0
3HAnasS6r8Vcjm6QVTgimCBpy9qosbaEUh,1,0.01
381Vdyd4gQNRrydKeZDCUsBU6XWGCyH5qg,1,0.0
1Gq34eiDN6hdRfaFyuAuDYHM3jZ566rpNn,1,0.11
18jZF74uFzsFZCug8Cwmgm1PBSCGnKikua,1,0.0
37iYyphNEPj5jQHxspigkXstXv3VrLsHVQ,1,0.0
33TWLABXQzDeYKZUdPTLe9BJGGQg7ekyCs,1,0.03
1NinevmaynvemCNVzb7MJ5BfafDi16Ky3g,1,0.18
12tMeZiyutjNo3JoQTrSyQdhdoXYw812eb,1,0.01
1319WEu4WKqNAoqCxTT1JBVzj9xF2XeFyY,1,0.0
3LwhdM57Tiyad5iBfxzfrmaRVC6LpRTnE6,1,0.03
31sxM9WTfYA4x6eFF1HMz7UuvBJaz4MFEQ,1,0.03
1KCJFb1xkdeyxrJRUWBA8FZbwGvxASmUnQ,1,0.03
3C3otcaJiM69TtDV5tyAGLinvcaS6Kw4nX,1,0.99
14oBtxnhXF7PsqANMqREaViMYk1JmcwJy5,1,0.0
1HTVJqgcwyzoMCEWzFdBet3qmDkHyhPL2w,1,0.02
37qPtwLRRywpGuicn7PrmNeDZ1eN3gUfBR,1,0.0
3FE4denwuLDkuzgM4BFMCVotQpkcy2erjk,1,0.03
1EkcvwroQaNT1XZPGtYGraFyZ9QkPTNRix,1,0.0
1FFpSUPyXfupAMa6V356TvMFWtxevxdJM2,1,0.0
1N6xYWfbL72ipS6G21u5ZFKgXxumf1xEyT,1,0.01
15c1LG1fs3SxnPtiCChxUYGaxJNtZPDUkg,1,0.08
3BJU8GLPZVMr5gjYiJBLz96rRcbhL2eaQ7,1,0.01
3J1nBBmYJKbtzwTWHn7hYToVhE2zeK8uqk,1,0.51
1H88jd5KSckjvjfvAnLM5b1j9fmQvx4Hrf,1,0.44
1GWtXZV5msAK6npB5TE2jsssfS4dRfiEcZ,1,4.0
1Bog19fAgUeHJrg24JMvCvxHkeoQ3qxaoq,1,0.0
3BMEXdqBRiCzBzqq8cvUjGUqEw7JhQn3Tx,1,0.0
1LiyXGH7tDTYBjoJRCyBN1iGJYLDef9nYo,2,0.14
1DK51QbjDpuEanoKFNokEqM5jtZhRHg8Dy,1,0.02
1LMVqV2Msn8DVJuMG6LERa2s9rcb7AUXB6,1,0.01
1GgVwJMy1cQ5Tc5wBFPkGaTJ17WHYW7bfY,1,1.07
1FrB8FmkDiMxpcCP4KLjXfhj2eULzXWvSG,1,0.04
3QwSqGuB79u3hYa9d7xR6xrPKwTB6Va5aP,1,0.06
1FBS63htXTdMnAfSzHmKr1sLXpj12yXLfS,1,0.25
14C81VxTnDQ5J8Ut5gxuyBoQgLb1vxhtbX,1,29.99
1NwktwYTiKv4pZKFCn7QE6X2qHSNNdmuoX,1,1.07
1MJTPXHbLwwK5t6zNYWCgGm7C1bZrcKWin,1,0.0
1EUtWxMd9UyEtLDGo9BNRYTY6S19iFuHLi,1,0.01
38xfTAa5iWj9HdTGRcUMusgtnkSKgXEFwR,1,0.24
3H1YyCYJbjHfqYeZLUar2J5aDK6AkhFUgN,1,0.29
1jR2FqX7EVqZoDdetsGjqv2Xxu2zZj2PY,1,0.01
1P6SYQGqGbzVoBatUvNmXG8GiN3UCGw71y,1,0.01
17cjW8EwcLgj7FRPzx1YFDAFRF6SJDk6Dp,1,0.03
1E1iZDx1GdNmLGaR68TcjgCC9MYRDw4D5p,1,0.12
3QHjAJbKiJGfQhz28JramLNKFCif7QaPHb,1,32.0
18giyDsH2eH1DgHpGm6YuVU8ryG9BQHL82,1,0.24
19zWQnEApoySBGjGF6wkLcB49bXF73orFB,1,0.05
1EnoWhDcHFw7zeKf8P8vEExaBcvsPvAJ3v,1,0.5
139Gn24vFvC3cd3h8qpt6MrLMfKVrYb6Pr,1,0.0
14F4C4DYhC1B1mMQjq3hhHwp9LLx6AuMti,1,0.06
17YZ2VcewWfiPNnHPB2hxFrkuAobEhRshr,1,0.01
1EFMLqKuYa96cjZL3d8Jj4pjjpP3eoemis,1,0.28
3HSmbCTe3DDAJQxCA9rR5r2en2HBGqsSGr,1,0.03
1G4HTA8j1rc2wvtqhUZoxKr6b3rrQJeAZx,1,0.29
35Ndvd4eZ9WGx3t4uDfF9fdXSptEuQsN6w,1,0.0
1DcxdNTc1sbDk2Y1BbdeoihxXL9PNXcxfY,1,0.02
3MxGQNRW121qr8oF61tSBYqFgZiHoHjhKE,1,0.06
13SGvEaYs65EbwEDPqJ74QpiHBMj3sy2Jh,1,0.13
1JLrH6SGPthDwvBKvm65h4skgwWNZXzqtb,1,0.03
3Pn6A8V5rtCEAeTxDS5yHLbb26G1KLxb2W,1,0.01
17CARUxwXb3fBGbyLjbYEAAUG6ZHgDxhvm,1,0.31
18n9PcdpBEv7TjmpTpX7vWgbmPF4Vakouj,1,0.03
1Geto5pCz6ZUGkioUgtqdL8KRgeik6G4Ey,1,28091.86
1CByTtdgRTTzAFMSEbVH9st4HtVHzembQH,1,0.0
34XtWuf6tvNyUELiJRT17z7MUtXizR67Ed,1,1.99
19MsN4ZGHqGYEyueKXeRQSFLfZBHxj1exT,1,0.02
32beSTPEcBETsYnAsB42nqFrC7ovbhjUDn,1,0.03
14G3BLotPANVTZjtgp8XqsqePC8hr2Zqpv,1,0.02
1JjJPcYxthizRc2La7AVYKaUKaQJsfvaVP,1,0.92
1EeniqsCvpbvATudERhqZ7j1jH4KMjxn23,1,0.02
14uCSJkhA8D5jrJ1myXA2z5MqYNy3sdTD1,1,0.21
3PuoMAXJeg58r81iuP9UdSt3g1KGgmSQeB,1,0.08
1J7rFFnJMTDdFfPURKszgpAy1pYMsLpDQJ,1,0.08
399BT3qSjPF7PyZChY9T8Vr8ARZGj1MKFo,1,0.84
3Bpf1Et4WC7nsYBzJqEsB8x4n1zv1V583v,1,0.02
1F1E7vdyaF1qoymvAYABaDT7FDoop3NsFW,1,0.2
1PGsiPN7Syp7xmXwVSMcmu3BzXodtzyQbU,1,4.12
1JE73qKwqAZd6nSmfJnoLC2WSnMtWfRify,1,0.07
3BMEX6ri8XaKVbEjcdxyUBXGYNnGjuDVsS,1,0.0
1DAfGsUNRkZMD5TZvmsu1vWjfccyCxeYVE,1,0.04
1FzZAg21smL4i63EQRAEU1zDYZmarPAWyv,1,0.03
142UE5Mty2oHzCkJ3tbUBP3baYCMkjEduX,1,0.01
3BMEXLwV4MMf6748JqQk5As5oJMPJMwRzm,1,0.0
1BwTD8MVibut5KYrwdPmrxDusTw9NtS2jZ,1,1.0
13KoLgKJaNHWzfpts9p3v6Lr4erEQcygow,1,0.63
17MAxeViWVacDHgAJBqLzguQhNRj6VLcHv,1,0.03
3JN9DzZ3yJ9V516t6NWmxa81kkqw92f1DH,1,0.02
1sZ3wfcY5WNvuj1ws5BB5UQRktbSQV8Du,1,0.55
1ENZ72AVHYqvipGP2jUegVnyWwjnc9W16E,1,0.0
13ap3vfPPaoe4R69Kt72mkccJqHPtUo7jU,1,6.13
12FkBPZWGqSwxGUagqWaffyo37rmWmcjRJ,1,29692.17
1PRj4iZRzSb24gXRBXovHqjm4aYwXqMUkY,1,0.05
1NmgND1GtGwSdqV9jqPXRu1sTcwTk6noQa,1,0.01
39fNLP1cXzebpG7GXxYWw5CXCs53SRSuUs,1,0.78
1KndwUrH3ZbAVJJtdfrj4zv2fyBqecDNHp,1,0.0
1PXdSPGT2zFnEn6BAjfTDP3B3pFxVjGQBg,1,0.0
1HXEK7ktHjD9r6UUNuVehmTKuR8qsSQBes,1,0.4
1KneytMTrRzYMWKsq7A41KCya4o4ZReoC5,1,9.99
1NKvmAySpL2KNuHSyYY4nbHqVQokcojfB3,1,0.04
1EcBe2iS8s9JiZioMdzWcyRgo6V7xcgKPo,1,0.03
1MgS92N2VeVh2Q28TWaMrAqSAj1xertm15,1,0.06
19whzmcimA6ETHWZ8EzZb3S36ByAnBrrHh,1,7.99
18J1fYN3KaBo8v34Tb2Vk3ZoDjvH5KEtdH,1,0.17
3KmM93DwrJTrXjDbH55RPdMD3T8r5uhAqM,1,0.25
1MyRLqsrufzPwN9RvxYdNWuaFv6Fiz9WMJ,1,0.67
1HQhgsK6yB5HkaPeR76m2tQMbAvCF9mHAX,1,0.21
1P26nCT6MCVzBYyNBhsXxUAcShgqjH82o2,1,0.0
1GXJWuG2SoVn2X1MEyg4gqxm5CA58XqtvC,1,28407.7
1HTzF7WbPYMnvn89Zme6GqWvUckW4155Yu,1,0.08
12ihMDNyW5RkWq1AYFKDQ5oyQ9VYBxouVY,1,0.13
3BMEXsdHjiLwgb1uT7PMXbJ17xDssYNGd8,1,0.02
1FUVq6keopmGRSJqCJEPnRjWs9TnYCVV1j,1,0.28
1LY5JBaV8fRZKK1yUVj7ufyahb7QcHzuRN,1,0.02
159Rg6wfBYk7uhiExbXk2mNCYmSBDAUBzo,1,0.01
1BKudcgAdJoarat86qhtjYnqd1TkWP6umc,1,0.01
35hZVBHXwQn22p62i39E7y61reeQgNfVae,1,0.33
16RC4oFQpADAxWhduLYqeQUg6jz3grDTFP,1,0.13
1Q55yxHyXQQQ3Dwg9C7PmCLVptmrVHdzu7,1,0.19
39PFW2SmvKjjPe5LwBTvtzeNxsef9UYcsN,1,0.02
1QC2jU6es4xzUg5s3DrXEUdRGCgtVPRaBy,1,0.01
1Cs4Bq41yWvwGVxwxzYQtBMAzkdPT9DR64,1,0.24
1C2XjNGc98fAxo1QNg3A1dexZcwtKGk4Pc,1,0.07
1Eds38CPd7s1psrszz47FCuTChUARyroXa,1,4.0
3QfjyzC1jKfyMvCDgxfuwA4hHbvRvVdqrj,1,0.02
123GEb1ruc4CAjRhxtgExAEyhuhx6RLKMV,1,0.11
3Ldo5j4u3z2XMcc2NBCooLtoUgk2N7J2Nv,1,0.08
3FXGSm7QCmLSFeH5KJHCTo7VFEkdnQyDuo,1,0.0
3C7t3ch93W4gETqK2D9XETrn6Uh6tCUxii,1,0.05
32fdytzRyEJHh9bKcsDsZu1mQoJGjhc5Au,1,0.21
1C3suahvqqJhus7FMeokSz4q6W2X6Fnb5u,1,0.21
3BMEXGjdVmtDDxjNiBZg1ket3RtsRwmvxP,1,0.04
1DzUHptsBAARtCjemddkJQspAU1J4L6DCm,1,0.25
14br5DsprEThpWx5Smo6UXyPTCeKR7DPcq,1,0.0
3BMEXPYWP5pMXqjyU9rjxzWULrFeRB8aZW,1,0.28
3AfQxQKFj6CLazcBb9tJeSf1iuRHbPy3Vd,1,0.01
1ExKiQu1UHfSiRP8GDbxJnSDgKjMYknP8Z,1,0.02
19ZCG543WNg68BGeTYYDeFMtpY72QgMEak,1,0.04
36Yfj6xkuMFzqWWm2bgC6BSUHRpjTVCiAH,1,0.0
1KWUWQNGiX7LWEko1FkxHGRX1tB5rahL3w,1,0.01
37J59YNQkWkuzaqeus24g3i6YU3Tc4yvdL,1,0.03
3CtcHeDgp1WNaKacK7nryJh8b8zpuKgFfr,1,0.03
19UDsYfGqEW5TjE5s8EaCyQiXPeuJE3e7h,1,1.0
1NQs8oApG9TZehnnuGMt2aS4YrCanYsNtR,1,1.01
19TPTkiwhAvcPgmnQLpB6JFRwNbwf9F29z,1,0.09
17FDTaznPRJeU95maesYRSXEqxUMR4RqzR,1,0.01
1EgWL8ZGz37AEh5qMy8Ltm4ifP86cbuBvb,1,0.1
1GCD5nWUbstt9dGNqkGMHDk4ffx8s4gVX3,1,0.14
3EDhgVVZydJhpgjXGv16dhSy8T2ifqC549,1,0.12
1MkyeibJu4r6zKZXRDrhHjLba5ikFBDKNe,1,0.01
15khei42Vf7pEqSee1g4tVTGzVoh6iyk4g,1,0.08
3DvgCdnTddPqtDUX3fnngHMBgtkcAAhfTW,1,0.18
1Q18o3JuftRYNVZ2xUmShDrZp2r8w7JTMG,1,0.01
37TRbkmz1QiVcqUjZ5Gn4X1eif3fsTsHVd,1,0.1
1CALTEr6hamYvgbBFZUZD39CsAFJ6BrUyh,1,0.03
1PEnacmVhhDfWrqWzG2jBJT4Un2fiBJB1T,1,0.11
3BMEXLiN3FFKPE3YEntcmQiCN1zgs5kDCK,1,0.13
1H6jNSyJULXgDjbT9terZRMU2Az811iBMu,1,0.03
3De4yyx17hcMtmkjgt6ZvJuaViQFjzkQBK,1,2.99
14r625vRcrH7RiszrhaVkDnvfSyyTX9knh,1,0.56
3BbhLUqD9UcTk7i67ZCqK2gqjMNx8Dg1pg,1,0.54
17kc8zqL1HkgKHcYXo6e1xnYPCkbZQrvqd,1,0.01
39fmQRGE4DKoZmAU2DdWs96vMcrpzBVQyW,1,0.0
38Wo9GHp4F7tATrdJ9APdaz1oonxmEFKWx,1,0.08
19XiQGfw4EuL2bQKDCjnebVJqLNTqcWBTM,1,0.9
3CKvbM8FoQCBUms2dwSq979HprPD7Pg2gX,1,0.08
3BhFoEA2WbcLDZPnHJt3qyhfU6n4TUFzyM,1,0.0
3Fz1YgUBEPC1SYDpV91Gj14SghowxGLsjL,1,0.02
12rEsoSuGtTyb6VhyNuFzqL8PrVAeVG3uq,1,0.05
17Qjd5bpmkoAZznKY7ADVJq8BdhrsiZHhA,1,0.13
1HaHVqbKz5dJY8wvUX5RbkCSBfh5Ez5XUv,1,0.09
13vRRt3BLDV27yJiPQYyuLJriiHDzXH8Ag,1,0.01
3Jpqnrs8mSjBqyWBSxKekpJcJRZ9FY8zg6,1,0.03
113L9LEonDq1JDL5Ebxut5bxRriwgwrn5D,1,0.09
12aj8LDE8ASEjtxq7agXWeiN68jWBjcuX8,1,0.0
12y2gp78qBsM9bHqdhXvAS4vZw3N1mdjr1,1,0.03
1gqKB7wGUPE2uYXDAKcv19drwo9tsTXtz,1,0.03
3Mv7HqVFEBgb7666GDtRXc1vbGKmPhKTMg,1,0.0
1GUjqP7mUrEgD5htKvhAJ2MkLkLkfmKTqF,1,0.0
1LsDReJ75LK81UJL3KqWHhngXnqY81SX14,1,0.07
1FJp35tD4o3QUYWVx5PP6edEQxB2pkyiWz,1,0.03
1LLJWfSSMZr2LBZHhWpaDKsXvsKURXxkH1,1,0.0
141k2aJiy7TzoNnUeP4A9cc5P9RPud9HBZ,1,0.34
3NfxWfJEnUfTjCAjRsWRwN8p15gfciX5aj,1,0.09
3AdQBJdft1so6jG4xRYzLhTzqysipuLgo2,1,0.09
38JNLf6MxJaTZmPpGWkbVNu18pZSK8qd8x,1,7.99
1J3WY6QruYjPDCF66W367R7UAMVrgLbQBY,1,0.08
3416Dg9gkrgB34pDhzwANKErnLhfffQKQ5,1,1.0
19ND7nMdrB7xbmb8mzPine2xMrkJq2N6vT,1,28179.94
33kEbh92xgMM93MGCBfMe1Jj9MgbiwXCTd,1,0.58
39QMxoPe54aWL7aDd1R6tkLAasYaU6gcoR,1,0.06
1Nangdq7VMAFeEK7qX1n2LWo8uDGRdpuSh,1,0.13
1FLgMs453KX6xNUL5mvPgPGn1SF2kwRg6w,1,0.02
1pfQwEGovoqppeM1Cf3xrWYbKz1ba84zz,1,0.03
3BMEXmD3qNsg7Z6UqqZ4b7QCss9sDGiHHg,1,0.03
17CQTL4cYH4BnV9jjJLN43EE9pETJPwhMu,1,0.01
1LbpcpWami2uzamuY7S3VCRbnZaUDss6Af,1,0.01
1M6KBS84bNCwf3H6mugh32harvieAbZHYf,1,0.71
3QYqWALAmYgUmJwVrH51LYAwPLQRHymsTB,1,0.14
12sKXjM5XW95EdMtbN7GCdVWmytT1EpDmd,1,1.99
1XBbkrW4LzVb3YeDL6fSMQsXJg5RMvTzx,1,0.0
1KFNQYhJqVstnWNEQDCCiQXG6LzANEjn7o,1,0.39
1PLoWmwSE76V6UhuqGRayYX35N488eiPJx,1,0.04
16Gzv6X6aB1p96aFvA7PjySUwHEr5KnuaS,1,0.0
358yGbQDJ1LHJLbsLj3WnxoCAS78RKMCjE,1,0.08
3BMEX5Wr7AeLwNbqfiyX3ZezxSzZsJHwDq,1,0.0
3HHAaLJRtMa5tw9FGCtd482NYhgW8GHTbE,1,0.02
1P5xtsTyLy9s9b5XUe573sJZd6AUTnnqgF,1,0.0
1DSdW63b5Pjg1zqx8ATmLwCtJs4ovTUjtg,1,0.11
1D6cuMynocHSXLt9CVmvk6eVgtFdQmppeM,1,0.02
158qSx9FsLTvEjgYjfeXE2yzFQ147zzHmK,1,0.0
39ieiV1uPftbh3DbR4Jt584mWoJLU5719A,1,0.0
32bw3Ho3L3CNdfXb1WPWPXs3jGAQfcexpg,1,1.02
16Fmsqk9pG7bvEhM57ND2HPMsi1hzaX9UC,1,0.23
1KAEBDSd96sPct5CQBeZV62MJtxXMkhwu8,1,0.0
353TFQWxgWb4wRs9FP2VcP9f1Xz93y8X5k,1,0.17
13zstLBRHGZLRLWZ6vveYtr7Gj5HGWacKg,1,0.0
